,json_file,title,date,url,source,feature,edge_label,event_summary,triplet_semantic,quote_similarity,quote_best_match,judge_verdict,judge_reasoning,triplet_date,subject,predicate,object,parse_ok,new_subject,new_predicate,new_object,new_triplet,normalized_direction,normalized_triplet,refined_subject,refined_triplet,attribute
75,llm_response_0614_Bangladesh_Sangbad_Sangstha_BSS_20230330.json,Apparel export to EU increases by 35.69pc in 2022 | Business,2023-03-30,https://www.bssnews.net/business/118337,Bangladesh Sangbad Sangstha (BSS),imports,boosts imports,post-COVID purchase surge,"2023-03-30, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> boosts imports -> post-COVID purchase surge",0.996,the impact of the Russia-Ukraine war was huge while the inflation also increased in the EU market leading to low demand for apparel items.,CONFIRMED,"The article contains the sentence stating that the Russia-Ukraine war and rising EU inflation led to low demand for apparel items and 'put an impact on our exports,' which explicitly makes a causal link affecting apparel exports to the EU (i.e., EU apparel imports).",2023-03-30,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",boosts imports,post-COVID purchase surge,True,China lockdown,boosts imports,Bangladesh imports,(China lockdown) ── boosts imports ──> (Bangladesh imports),increase,(China lockdown) ── increase ──> (imports),Post-COVID Purchase Surge,(Post-COVID Purchase Surge) ── increase ──> (imports),"""Post-COVID Purchase Surge: Market Dynamics"""
76,llm_response_0614_Bangladesh_Sangbad_Sangstha_BSS_20230330.json,Apparel export to EU increases by 35.69pc in 2022 | Business,2023-03-30,https://www.bssnews.net/business/118337,Bangladesh Sangbad Sangstha (BSS),imports,boosts imports,post-COVID purchase surge,"2023-03-30, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> boosts imports -> post-COVID purchase surge",0.996,the impact of the Russia-Ukraine war was huge while the inflation also increased in the EU market leading to low demand for apparel items.,CONFIRMED,"The article contains the sentence stating that the Russia-Ukraine war and rising EU inflation led to low demand for apparel items and 'put an impact on our exports,' which explicitly makes a causal link affecting apparel exports to the EU (i.e., EU apparel imports).",2023-03-30,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",boosts imports,post-COVID purchase surge,True,Russia-Ukraine War and EU Inflation,reduces imports,Apparel Items,(Russia-Ukraine War and EU Inflation) ── reduces imports ──> (Apparel Items),decrease,(Russia-Ukraine War and EU Inflation) ── decrease ──> (imports),Lower EU Apparel Demand,(Lower EU Apparel Demand) ── decrease ──> (imports),"""Russia-Ukraine war: Global Shock"", ""rising EU inflation: Market Dynamics"""
77,llm_response_0614_Bangladesh_Sangbad_Sangstha_BSS_20230330.json,Apparel export to EU increases by 35.69pc in 2022 | Business,2023-03-30,https://www.bssnews.net/business/118337,Bangladesh Sangbad Sangstha (BSS),imports,boosts imports,China lockdown boost,"2023-03-30, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> boosts imports -> China lockdown boost",0.996,the impact of the Russia-Ukraine war was huge while the inflation also increased in the EU market leading to low demand for apparel items.,CONFIRMED,"The article contains the sentence stating that the Russia-Ukraine war and rising EU inflation led to low demand for apparel items and 'put an impact on our exports,' which explicitly makes a causal link affecting apparel exports to the EU (i.e., EU apparel imports).",2023-03-30,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",boosts imports,China lockdown boost,True,Post-COVID Purchase Surge,boosts imports,RMG Items,(Post-COVID Purchase Surge) ── boosts imports ──> (RMG Items),increase,(Post-COVID Purchase Surge) ── increase ──> (imports),China Lockdown Boost,(China Lockdown Boost) ── increase ──> (imports),"""China Lockdown: Global Shock"""
78,llm_response_0614_Bangladesh_Sangbad_Sangstha_BSS_20230330.json,Apparel export to EU increases by 35.69pc in 2022 | Business,2023-03-30,https://www.bssnews.net/business/118337,Bangladesh Sangbad Sangstha (BSS),imports,boosts imports,China lockdown boost,"2023-03-30, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> boosts imports -> China lockdown boost",0.996,the impact of the Russia-Ukraine war was huge while the inflation also increased in the EU market leading to low demand for apparel items.,CONFIRMED,"The article contains the sentence stating that the Russia-Ukraine war and rising EU inflation led to low demand for apparel items and 'put an impact on our exports,' which explicitly makes a causal link affecting apparel exports to the EU (i.e., EU apparel imports).",2023-03-30,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",boosts imports,China lockdown boost,True,China lockdown,boosts imports,Bangladesh imports,(China lockdown) ── boosts imports ──> (Bangladesh imports),increase,(China lockdown) ── increase ──> (imports),China COVID-19 lockdowns,(China COVID-19 lockdowns) ── increase ──> (imports),"""China COVID-19 lockdowns: Global Shock"""
79,llm_response_0614_Bangladesh_Sangbad_Sangstha_BSS_20230330.json,Apparel export to EU increases by 35.69pc in 2022 | Business,2023-03-30,https://www.bssnews.net/business/118337,Bangladesh Sangbad Sangstha (BSS),imports,boosts imports,China lockdown boost,"2023-03-30, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> boosts imports -> China lockdown boost",0.996,the impact of the Russia-Ukraine war was huge while the inflation also increased in the EU market leading to low demand for apparel items.,CONFIRMED,"The article contains the sentence stating that the Russia-Ukraine war and rising EU inflation led to low demand for apparel items and 'put an impact on our exports,' which explicitly makes a causal link affecting apparel exports to the EU (i.e., EU apparel imports).",2023-03-30,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",boosts imports,China lockdown boost,True,Russia-Ukraine War and EU Inflation,reduces imports,Apparel Items,(Russia-Ukraine War and EU Inflation) ── reduces imports ──> (Apparel Items),decrease,(Russia-Ukraine War and EU Inflation) ── decrease ──> (imports),Russia-Ukraine War and EU Inflation,(Russia-Ukraine War and EU Inflation) ── decrease ──> (imports),"""Russia-Ukraine War: Global Shock"", ""EU Inflation: Market Dynamics"""
80,llm_response_0614_Bangladesh_Sangbad_Sangstha_BSS_20230330.json,Apparel export to EU increases by 35.69pc in 2022 | Business,2023-03-30,https://www.bssnews.net/business/118337,Bangladesh Sangbad Sangstha (BSS),imports,reduces imports,war and inflation shock,"2023-03-30, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces imports -> war and inflation shock",0.996,the impact of the Russia-Ukraine war was huge while the inflation also increased in the EU market leading to low demand for apparel items.,CONFIRMED,"The article contains the sentence stating that the Russia-Ukraine war and rising EU inflation led to low demand for apparel items and 'put an impact on our exports,' which explicitly makes a causal link affecting apparel exports to the EU (i.e., EU apparel imports).",2023-03-30,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces imports,war and inflation shock,True,Post-COVID Purchase Surge,boosts imports,RMG Items,(Post-COVID Purchase Surge) ── boosts imports ──> (RMG Items),increase,(Post-COVID Purchase Surge) ── increase ──> (imports),Post-COVID Purchase Surge,(Post-COVID Purchase Surge) ── increase ──> (imports),"""Post-COVID: Global Shock"", ""Purchase Surge: Market Dynamics"""
81,llm_response_0614_Bangladesh_Sangbad_Sangstha_BSS_20230330.json,Apparel export to EU increases by 35.69pc in 2022 | Business,2023-03-30,https://www.bssnews.net/business/118337,Bangladesh Sangbad Sangstha (BSS),imports,reduces imports,war and inflation shock,"2023-03-30, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces imports -> war and inflation shock",0.996,the impact of the Russia-Ukraine war was huge while the inflation also increased in the EU market leading to low demand for apparel items.,CONFIRMED,"The article contains the sentence stating that the Russia-Ukraine war and rising EU inflation led to low demand for apparel items and 'put an impact on our exports,' which explicitly makes a causal link affecting apparel exports to the EU (i.e., EU apparel imports).",2023-03-30,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces imports,war and inflation shock,True,China lockdown,boosts imports,Bangladesh imports,(China lockdown) ── boosts imports ──> (Bangladesh imports),increase,(China lockdown) ── increase ──> (imports),Russia-Ukraine War and EU Inflation,(Russia-Ukraine War and EU Inflation) ── increase ──> (imports),"""Russia-Ukraine War: Global Shock"", ""EU Inflation: Market Dynamics"""
82,llm_response_0614_Bangladesh_Sangbad_Sangstha_BSS_20230330.json,Apparel export to EU increases by 35.69pc in 2022 | Business,2023-03-30,https://www.bssnews.net/business/118337,Bangladesh Sangbad Sangstha (BSS),imports,reduces imports,war and inflation shock,"2023-03-30, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces imports -> war and inflation shock",0.996,the impact of the Russia-Ukraine war was huge while the inflation also increased in the EU market leading to low demand for apparel items.,CONFIRMED,"The article contains the sentence stating that the Russia-Ukraine war and rising EU inflation led to low demand for apparel items and 'put an impact on our exports,' which explicitly makes a causal link affecting apparel exports to the EU (i.e., EU apparel imports).",2023-03-30,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces imports,war and inflation shock,True,Russia-Ukraine War and EU Inflation,reduces imports,Apparel Items,(Russia-Ukraine War and EU Inflation) ── reduces imports ──> (Apparel Items),decrease,(Russia-Ukraine War and EU Inflation) ── decrease ──> (imports),Russia-Ukraine War and Rising EU Inflation,(Russia-Ukraine War and Rising EU Inflation) ── decrease ──> (imports),"""Russia-Ukraine War: Global Shock"", ""Rising EU Inflation: Market Dynamics"""
83,llm_response_0628_MSN_International_Edition_20230217.json,Dollar crisis casts a shadow over operation of Rampal coal-fired power plant,2023-02-17,https://www.msn.com/en-xl/asia/bangladesh/dollar-crisis-casts-a-shadow-over-operation-of-rampal-coal-fired-power-plant/ar-AA17z4yx,MSN International Edition,imports,prevents coal imports,LC blocked coal imports,"2023-02-17, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> prevents coal imports -> LC blocked coal imports",1.0,The authorities of the power plant were unable to open any letter of credit (LC) to import coal due to the dollar crisis.,CONFIRMED,"The exact sentence appears in the article stating authorities ""were unable to open any letter of credit (LC) to import coal due to the dollar crisis,"" which explicitly links LC availability to prevention of coal imports and refers specifically to the Rampal power plant's imports.",2023-02-17,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",prevents coal imports,LC blocked coal imports,True,Inability to open letters of credit,prevents coal imports,Coal imports,(Inability to open letters of credit) ── prevents coal imports ──> (Coal imports),decrease,(Inability to open letters of credit) ── decrease ──> (imports),Blocked Letters of Credit for Coal,(Blocked Letters of Credit for Coal) ── decrease ──> (imports),"""Blocked Letters of Credit: Monetary Policy"""
84,llm_response_0640_Bangladesh_Sangbad_Sangstha_BSS_20230322.json,Govt on right track to keep macroeconomic stability: Salman | Business,2023-03-22,https://www.bssnews.net/business/116984,Bangladesh Sangbad Sangstha (BSS),imports,reduces imports,central bank controls imports,"2023-03-22, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces imports -> central bank controls imports",1.0,"the central bank took immediate steps to address the issue, like controlling imports, especially the luxurious items for which the import bills came down at $5 billion in December.",CONFIRMED,"The article contains the quoted sentence linking the central bank's step of 'controlling imports' to import bills 'came down at $5 billion in December,' explicitly indicating a causal relationship at the country (aggregate) level.",2023-03-22,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces imports,central bank controls imports,True,Central Bank,reduces imports,Luxurious Items,(Central Bank) ── reduces imports ──> (Luxurious Items),decrease,(Central Bank) ── decrease ──> (imports),Central Bank Controls on Imports,(Central Bank Controls on Imports) ── decrease ──> (imports),"""Central Bank Controls on Imports: Monetary Policy"""
85,llm_response_0646_MSN_International_Edition_20230114.json,BB set to announce new monetary policy,2023-01-14,https://www.msn.com/en-xl/asia/bangladesh/bb-set-to-announce-new-monetary-policy/ar-AA16jjFB,MSN International Edition,currency_log_return,lowers exchange rate,HPM injection lowers taka,"2023-01-14, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> lowers exchange rate -> HPM injection lowers taka",0.997,"the central bank is bringing high power money (HPM) in the market, which will have multiple impacts, and the exchange rate of domestic currency (taka) will also fall then.",CONFIRMED,"The exact sentence appears in the article stating that the central bank 'is bringing high power money (HPM) in the market... and the exchange rate of domestic currency (taka) will also fall then,' which explicitly links HPM injection to a country-level fall in the taka's exchange rate.",2023-01-14,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",lowers exchange rate,HPM injection lowers taka,True,HPM injection,lowers exchange rate,Taka exchange rate,(HPM injection) ── lowers exchange rate ──> (Taka exchange rate),appreciate,(HPM injection) ── appreciate ──> (currency_log_return),Reduction in Central Bank HPM Injection,(Reduction in Central Bank HPM Injection) ── appreciate ──> (currency_log_return),"""Reduction in HPM injection: Monetary Policy"""
86,llm_response_0654_Bangladesh_Sangbad_Sangstha_BSS_20230607.json,FBCCI president urges govt to extend support to import-substitute industries | Business,2023-06-07,https://www.bssnews.net/business/129745,Bangladesh Sangbad Sangstha (BSS),imports,reduces import pressure,call for import-substitution,"2023-06-07, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> reduces import pressure -> call for import-substitution",1.0,extend policy support towards import-substitute industries in the country to lessen import pressure on foreign exchange.,CONFIRMED,"The article contains the exact sentence urging policy support for 'import-substitute industries in the country to lessen import pressure on foreign exchange,' which explicitly asserts a causal link at the national level between promoting import substitution and reducing import pressure on foreign exchange.",2023-06-07,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",reduces import pressure,call for import-substitution,True,Policy Support for Import-Substitute Industries,reduces import pressure,Foreign Exchange,(Policy Support for Import-Substitute Industries) ── reduces import pressure ──> (Foreign Exchange),decrease,(Policy Support for Import-Substitute Industries) ── decrease ──> (imports),Policy Support for Import Substitution,(Policy Support for Import Substitution) ── decrease ──> (imports),"""Policy Support for Import Substitution: Government Policy"""
87,llm_response_0654_Bangladesh_Sangbad_Sangstha_BSS_20230607.json,FBCCI president urges govt to extend support to import-substitute industries | Business,2023-06-07,https://www.bssnews.net/business/129745,Bangladesh Sangbad Sangstha (BSS),currency_log_return,does not reduce exchange stress,Bangladesh Bank import cut,"2023-06-07, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> does not reduce exchange stress -> Bangladesh Bank import cut",0.99,"the Bangladesh Bank's move only to cut imports is not a solution to reduce stress on the dollar,""",CONFIRMED,"The exact sentence appears in the article attributing to the FBCCI president that 'the Bangladesh Bank's move only to cut imports is not a solution to reduce stress on the dollar,' which explicitly states a causal judgment (the import-cutting move will not reduce exchange-rate stress) and refers to the national-level 'stress on the dollar.'",2023-06-07,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",does not reduce exchange stress,Bangladesh Bank import cut,True,Bangladesh Bank import cut,does not reduce exchange stress,Stress on the Dollar,(Bangladesh Bank import cut) ── does not reduce exchange stress ──> (Stress on the Dollar),depreciate,(Bangladesh Bank import cut) ── depreciate ──> (currency_log_return),Bangladesh Bank Import Cut,(Bangladesh Bank Import Cut) ── depreciate ──> (currency_log_return),"""Bangladesh Bank Import Cut: Monetary Policy"""
88,llm_response_0664_Poland_Sun_20230516.json,Bangladesh government should think twice before trading in Chinese currency: Report,2023-05-16,https://www.polandsun.com/news/273832902/bangladesh-government-should-think-twice-before-trading-in-chinese-currency-report,Poland Sun,imports,discourages imports,foreign reserves fall,"2023-05-16, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> discourages imports -> foreign reserves fall",0.994,"This has compelled the government to discourage unnecessary imports and cut spending,",CONFIRMED,"The article contains the sentence ""This has compelled the government to discourage unnecessary imports and cut spending,"" immediately after describing the fall in foreign reserves, so it explicitly links the national-level reserves decline to the government discouraging imports.",2023-05-16,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",discourages imports,foreign reserves fall,True,Falling Foreign Reserves,discourages imports,Unnecessary Imports,(Falling Foreign Reserves) ── discourages imports ──> (Unnecessary Imports),decrease,(Falling Foreign Reserves) ── decrease ──> (imports),Decline in Foreign Reserves,(Decline in Foreign Reserves) ── decrease ──> (imports),"""Decline in Foreign Reserves: Monetary Policy"""
89,llm_response_0667_Bangladesh_Sangbad_Sangstha_BSS_20230120.json,Tipu seeks duty free cotton from USA  | Business,2023-01-20,https://www.bssnews.net/business/106297,Bangladesh Sangbad Sangstha (BSS),imports,necessitates imports,low domestic cotton production,"2023-01-20, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> necessitates imports -> low domestic cotton production",0.991,"production is about 1.6 percent of the total demand, he added. He said, ""Bangladesh has to import the remaining huge amount of cotton from different countries.",CONFIRMED,"The article contains the quoted lines verbatim and explicitly states that because domestic production is only about 1.6% of demand, ""Bangladesh has to import the remaining huge amount of cotton from different countries,"" which directly links the low national production to the necessity of imports at the country level.",2023-01-20,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",necessitates imports,low domestic cotton production,True,Low Domestic Cotton Production,necessitates imports,Remaining Huge Amount Of Cotton,(Low Domestic Cotton Production) ── necessitates imports ──> (Remaining Huge Amount Of Cotton),increase,(Low Domestic Cotton Production) ── increase ──> (imports),Bangladesh's Cotton Production Shortfall,(Bangladesh's Cotton Production Shortfall) ── increase ──> (imports),"""Bangladesh's Cotton Production Shortfall: Industry Activity"""
90,llm_response_0674_Bangladesh_Sangbad_Sangstha_BSS_20230304.json,Promoting blast-resistant variety to boost wheat production stressed | Agriculture News,2023-03-04,https://www.bssnews.net/agriculture-news/113729,Bangladesh Sangbad Sangstha (BSS),imports,drives imports,wheat shortfall increases imports,"2023-03-04, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> drives imports -> wheat shortfall increases imports",1.0,"Around 1,250 lakh tonnes of wheat is produced in Bangladesh while the rest needs to be imported to meet the demand.",CONFIRMED,"The article contains the quoted line exactly and explicitly states that the remainder beyond domestic production ""needs to be imported to meet the demand,"" which directly links a national production shortfall to increased imports at the country level.",2023-03-04,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",drives imports,wheat shortfall increases imports,True,Wheat shortfall,drives imports,Wheat imports,(Wheat shortfall) ── drives imports ──> (Wheat imports),increase,(Wheat shortfall) ── increase ──> (imports),Bangladesh Wheat Shortfall,(Bangladesh Wheat Shortfall) ── increase ──> (imports),"""Bangladesh Wheat Shortfall: Industry Activity"""
91,llm_response_0685_Bangladesh_Sangbad_Sangstha_BSS_20230121.json,DCCI President urges all to work together in facing changing economic reality | Business,2023-01-21,https://www.bssnews.net/business/106417,Bangladesh Sangbad Sangstha (BSS),imports,facilitates imports,LC margin reduction request,"2023-01-21, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> facilitates imports -> LC margin reduction request",1.0,they have already requested the concerned authorities to reduce the LC margin for ensuring smooth import of essential items ahead of the Holy Month of Ramadan.,CONFIRMED,"The article contains the quoted sentence nearly verbatim; it explicitly says reducing the LC margin is requested 'for ensuring smooth import of essential items,' which expresses a causal intent; and the context refers to national-level imports ahead of Ramadan, matching the implied scope.",2023-01-21,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",facilitates imports,LC margin reduction request,True,LC margin reduction request,facilitates imports,Import of essential items,(LC margin reduction request) ── facilitates imports ──> (Import of essential items),increase,(LC margin reduction request) ── increase ──> (imports),LC Margin Reduction Request for Ramadan,(LC Margin Reduction Request for Ramadan) ── increase ──> (imports),"""LC Margin Reduction Request: Monetary Policy"""
92,llm_response_0694_Bangladesh_Sangbad_Sangstha_BSS_20230605.json,Electricity supply will be normal within 2 weeks: Nasrul Hamid | News Flash,2023-06-05,https://www.bssnews.net/news-flash/129302,Bangladesh Sangbad Sangstha (BSS),currency_log_return,hampers fuel imports,dollar exchange rise,"2023-06-05, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> hampers fuel imports -> dollar exchange rise",0.996,"the exchange rate of the dollar rose unabatedly. This has affected the import of fuel such as gas, coal and furnace oil for power generation,",CONFIRMED,"The article contains the quoted sentence nearly verbatim and explicitly states that the dollar's exchange-rate rise ""has affected the import of fuel such as gas, coal and furnace oil for power generation,"" attributing a causal effect at the country level.",2023-06-05,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",hampers fuel imports,dollar exchange rise,True,Dollar Exchange Rate,hampers fuel imports,Furnace Oil Imports,(Dollar Exchange Rate) ── hampers fuel imports ──> (Furnace Oil Imports),appreciate,(Dollar Exchange Rate) ── appreciate ──> (currency_log_return),Dollar Exchange Rate Rise,(Dollar Exchange Rate Rise) ── appreciate ──> (currency_log_return),"""Dollar Exchange Rate Rise: Currency Movement"""
93,llm_response_0721_La_Prensa_Latina_Media_20230131.json,IMF approves $4.7 billion loan package for Bangladesh,2023-01-31,https://www.laprensalatina.com/imf-approves-4-7-billion-loan-package-for-bangladesh/,La Prensa Latina Media,currency_log_return,leads to depreciation,Ukraine war interruption,"2023-01-31, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> leads to depreciation -> Ukraine war interruption",1.0,"It has led to a sharp widening of Bangladesh's current account deficit, depreciation of the taka, and a decline in foreign exchange reserves.",CONFIRMED,"The article explicitly states ‘‘It has led to ... depreciation of the taka’’ immediately after noting the interruption caused by Russia's war in Ukraine, directly asserting a causal link at the country (taka) level, which matches the feature's scope.",2023-01-31,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",leads to depreciation,Ukraine war interruption,True,Ukraine War Interruption,leads to depreciation,Bangladeshi Taka,(Ukraine War Interruption) ── leads to depreciation ──> (Bangladeshi Taka),depreciate,(Ukraine War Interruption) ── depreciate ──> (currency_log_return),Russia's invasion of Ukraine,(Russia's invasion of Ukraine) ── depreciate ──> (currency_log_return),"""Russia's invasion of Ukraine: Global Shock"""
94,llm_response_0753_Bangladesh_Sangbad_Sangstha_BSS_20230607.json,FBCCI president urges govt to extend support to import-substitute industries | Business,2023-06-07,https://www.bssnews.net/business/129745,Bangladesh Sangbad Sangstha (BSS),currency_log_return,aims to reduce dollar stress,cutting imports measure,"2023-06-07, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> aims to reduce dollar stress -> cutting imports measure",0.99,"""So, the Bangladesh Bank's move only to cut imports is not a solution to reduce stress on the dollar,""",CONFIRMED,"The exact sentence appears in the article: 'So, the Bangladesh Bank's move only to cut imports is not a solution to reduce stress on the dollar,' which explicitly links the import-cutting measure to an intended effect on 'stress on the dollar' (exchange-rate pressure). The discussion concerns the national currency/dollar exchange rate, so the scope matches.",2023-06-07,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",aims to reduce dollar stress,cutting imports measure,True,Bangladesh Bank Import Cuts,aims to reduce dollar stress,Stress on the Dollar,(Bangladesh Bank Import Cuts) ── aims to reduce dollar stress ──> (Stress on the Dollar),appreciate,(Bangladesh Bank Import Cuts) ── appreciate ──> (currency_log_return),Bangladesh Bank Import Restrictions,(Bangladesh Bank Import Restrictions) ── appreciate ──> (currency_log_return),"""Bangladesh Bank Import Restrictions: Trade Policy"""
95,llm_response_0753_Bangladesh_Sangbad_Sangstha_BSS_20230607.json,FBCCI president urges govt to extend support to import-substitute industries | Business,2023-06-07,https://www.bssnews.net/business/129745,Bangladesh Sangbad Sangstha (BSS),imports,lessens import pressure,support import-substitution,"2023-06-07, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> lessens import pressure -> support import-substitution",1.0,extend policy support towards import-substitute industries in the country to lessen import pressure on foreign exchange.,CONFIRMED,"The article directly quotes the FBCCI president urging policy support 'towards import-substitute industries in the country to lessen import pressure on foreign exchange,' which explicitly asserts a causal link (support → lessen import pressure) at the national/import-aggregate level.",2023-06-07,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",lessens import pressure,support import-substitution,True,Policy Support,lessens import pressure,Import Pressure on Foreign Exchange,(Policy Support) ── lessens import pressure ──> (Import Pressure on Foreign Exchange),decrease,(Policy Support) ── decrease ──> (imports),Policy Support for Import-Substitute Industries,(Policy Support for Import-Substitute Industries) ── decrease ──> (imports),"""Policy Support: Government Policy"", ""Import-Substitute Industries: Industry Activity"""
96,llm_response_0755_Bangladesh_Sangbad_Sangstha_BSS_20230321.json,Essential Commodities now available at stable price in Khulna | District,2023-03-21,https://www.bssnews.net/district/116749,Bangladesh Sangbad Sangstha (BSS),imports,increases imports,Government increases imports,"2023-03-21, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> increases imports -> Government increases imports",0.987,"essential products against LCs opened recently have already come to the market,""",CONFIRMED,"The article contains the quoted line ('essential products against LCs opened recently have already come to the market') and elsewhere discusses easing LCs to increase imports; it explicitly links opening LCs to imported goods arriving in the (Khulna) market, and the scope (market/local imports) matches the claim.",2023-03-21,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",increases imports,Government increases imports,True,Opened LCs,enables imports arrivals,Essential Products,(Opened LCs) ── enables imports arrivals ──> (Essential Products),increase,(Opened LCs) ── increase ──> (imports),New Letters of Credit,(New Letters of Credit) ── increase ──> (imports),"""New Letters of Credit: Monetary Policy"", ""Imports: Market Dynamics"""
97,llm_response_0755_Bangladesh_Sangbad_Sangstha_BSS_20230321.json,Essential Commodities now available at stable price in Khulna | District,2023-03-21,https://www.bssnews.net/district/116749,Bangladesh Sangbad Sangstha (BSS),imports,increases imports,Government increases imports,"2023-03-21, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> increases imports -> Government increases imports",0.987,"essential products against LCs opened recently have already come to the market,""",CONFIRMED,"The article contains the quoted line ('essential products against LCs opened recently have already come to the market') and elsewhere discusses easing LCs to increase imports; it explicitly links opening LCs to imported goods arriving in the (Khulna) market, and the scope (market/local imports) matches the claim.",2023-03-21,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",increases imports,Government increases imports,True,Government,increases imports,Consumer Goods,(Government) ── increases imports ──> (Consumer Goods),increase,(Government) ── increase ──> (imports),Opening of LCs,(Opening of LCs) ── increase ──> (imports),"""Opening of LCs: Monetary Policy"""
98,llm_response_0755_Bangladesh_Sangbad_Sangstha_BSS_20230321.json,Essential Commodities now available at stable price in Khulna | District,2023-03-21,https://www.bssnews.net/district/116749,Bangladesh Sangbad Sangstha (BSS),imports,enables imports arrivals,Opened LCs bring imports,"2023-03-21, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> enables imports arrivals -> Opened LCs bring imports",0.987,"essential products against LCs opened recently have already come to the market,""",CONFIRMED,"The article contains the quoted line ('essential products against LCs opened recently have already come to the market') and elsewhere discusses easing LCs to increase imports; it explicitly links opening LCs to imported goods arriving in the (Khulna) market, and the scope (market/local imports) matches the claim.",2023-03-21,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",enables imports arrivals,Opened LCs bring imports,True,Opened LCs,enables imports arrivals,Essential Products,(Opened LCs) ── enables imports arrivals ──> (Essential Products),increase,(Opened LCs) ── increase ──> (imports),Opening of Letters of Credit,(Opening of Letters of Credit) ── increase ──> (imports),"""Opening of Letters of Credit: Monetary Policy"""
99,llm_response_0755_Bangladesh_Sangbad_Sangstha_BSS_20230321.json,Essential Commodities now available at stable price in Khulna | District,2023-03-21,https://www.bssnews.net/district/116749,Bangladesh Sangbad Sangstha (BSS),imports,enables imports arrivals,Opened LCs bring imports,"2023-03-21, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> enables imports arrivals -> Opened LCs bring imports",0.987,"essential products against LCs opened recently have already come to the market,""",CONFIRMED,"The article contains the quoted line ('essential products against LCs opened recently have already come to the market') and elsewhere discusses easing LCs to increase imports; it explicitly links opening LCs to imported goods arriving in the (Khulna) market, and the scope (market/local imports) matches the claim.",2023-03-21,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",enables imports arrivals,Opened LCs bring imports,True,Government,increases imports,Consumer Goods,(Government) ── increases imports ──> (Consumer Goods),increase,(Government) ── increase ──> (imports),LC Openings,(LC Openings) ── increase ──> (imports),"""LC Openings: Monetary Policy"""
